https://ev.buaa.edu.cn/info/1097/2177.htm,"Beihang Sends Over 3,000 Academic Dresses and Care Packages to Class of 2020 Graduates"
https://ev.buaa.edu.cn/info/1098/2269.htm,GPPS Beijing 2019 Held at Beihang
https://ev.buaa.edu.cn/info/1099/2447.htm,Beihang Signs Cooperation Agreement with ITESM
https://ev.buaa.edu.cn/info/1134/2961.htm,25 More Majors of Beihang Selected into First-class Undergraduate Major Construction List
https://ev.buaa.edu.cn/info/1098/2239.htm,Beihang Teachers and Students Awarded in 31st Han Suyin International Translation Contest
https://ev.buaa.edu.cn/info/1183/3593.htm,Beihang Holds Opening Ceremony for 2023 Fresh Students
https://ev.buaa.edu.cn/info/1099/2478.htm,Beihang University 2018 Undergraduate Students Opening Ceremony
https://ev.buaa.edu.cn/info/1183/3480.htm,"Beihang Wins First Runner-up in 8th China International College Students' ""Internet+"" Innovation and Entrepreneurship Competition"
https://ev.buaa.edu.cn/info/1164/3371.htm,Beihang Signs a Strategic Cooperation Agreement with Norinco Group
https://ev.buaa.edu.cn/info/1183/3481.htm,Academician Su Donglin Receives Outstanding Teacher Award
https://ev.buaa.edu.cn/info/1183/3513.htm,President of INSA Lyon Visits Beihang University
https://ev.buaa.edu.cn/info/1099/2437.htm,President of University of Hanover Visits Beihang
https://ev.buaa.edu.cn/info/1097/2181.htm,First Council Meeting of Research Institute of Aero-Engine and International School of Aero-Engine Held
https://ev.buaa.edu.cn/info/1164/3408.htm,Cordial Dialogue Between President Wang Yunpeng and Senior PhD Students
https://ev.buaa.edu.cn/info/1099/2452.htm,Exhibition of Art Works by University Staff Held to Celebrate 66th Birthday of Beihang
https://ev.buaa.edu.cn/info/1099/2497.htm,Delegation Led by KDDI Corporation CEO Koji Tanaka Visits Beihang
https://ev.buaa.edu.cn/info/1183/3600.htm,CHINA DAILY: Tiangong science lecture aired for students worldwide
https://ev.buaa.edu.cn/info/1134/3070.htm,Beihang Professor Li Hongyi Awarded Capital Labor Medal 2021
https://ev.buaa.edu.cn/info/1098/2234.htm,5th Anniversary Celebration of Regional Center for Space Science and Technology Education in the Asia-Pacific Region (China) Held at Beihang
https://ev.buaa.edu.cn/info/1097/2161.htm,Magnificence of Earthworks: Great Wall-Themed Photo Exhibition by Lou Shili Held
https://ev.buaa.edu.cn/info/1098/2370.htm,Team of Large Aircraft C919 Lectures on Its Endeavour
https://ev.buaa.edu.cn/info/1099/2493.htm,University of Surrey Pro Vice-Chancellor Vincent Emery Visits Beihang
https://ev.buaa.edu.cn/info/1098/2345.htm,Beihang Team Triumphs in CUFA Quarter-Finals First-Leg
https://ev.buaa.edu.cn/info/1099/2496.htm,Dr. Wang Yuliang Makes Progress in Producing Plasmonic Bubbles with Laser
https://ev.buaa.edu.cn/info/1164/3405.htm,Beihang Student Claims First Prize in 2022 Beijing Non-English Major Graduate Students English Speech Contest
https://ev.buaa.edu.cn/info/1183/3466.htm,Academician Yuan Yaxiang Invited to Deliver Lecture for 2023 Beihang Mathematics Culture Festival
https://ev.buaa.edu.cn/info/1097/2178.htm,"Beihang Researchers Publish an Article in Nature, Reporting the Latest Findings on the Toughening Mechanism in Nanotwinned Diamond"
https://ev.buaa.edu.cn/info/1100/2584.htm,Moments in 6th Beihang International Cultural Festival
https://ev.buaa.edu.cn/info/1183/3474.htm,Beihang Students Win 2 Gold and 2 Silver Medals in 47th ICPC Asia-East Continent Final Contest
https://ev.buaa.edu.cn/info/1134/3207.htm,Strategic Cooperation Agreements Signed between Beihang University and China Electronics Technology Group Cooperation
https://ev.buaa.edu.cn/info/1097/2200.htm,Self-Assessment of Beijing Advanced Innovation Center for BDBC Begins
https://ev.buaa.edu.cn/info/1134/3046.htm,Symposium in Commemoration of 110th Anniversary of Lu Shijia’s Birth Held
https://ev.buaa.edu.cn/info/1098/2339.htm,Beihang Professor Su Donglin Honored with National May 1 Labor Medal
